Shutting down thread pool...
Starting thread pool with 1 slots...

weka.classifiers.meta.MultiSearch
=================================
Options: -E ACC -search "weka.core.setupgenerator.MathParameter -property classifier.ridge -min -12.0 -max -2.0 -step 1.0 -base 10.0 -expression pow(BASE,I)" -search "weka.core.setupgenerator.MathParameter -property classifier.maxIts -min 1.0 -max 15.0 -step 1.0 -base 10.0 -expression I" -sample-size 100.0 -log-file C:\Users\Su\Desktop\log.txt -initial-folds 10 -subsequent-folds 10 -num-slots 1 -S 1 -W weka.classifiers.functions.Logistic -- -R 1.0E-8 -M -1
Performance (-7, 3): 87.44411841519057 (ACC): cached=false
Performance (-6, 3): 87.44411841519057 (ACC): cached=false
Performance (-5, 3): 87.44411841519057 (ACC): cached=false
Performance (-4, 3): 87.44411841519057 (ACC): cached=false
Performance (-3, 3): 87.44411841519057 (ACC): cached=false
Performance (-2, 3): 87.44411841519057 (ACC): cached=false
Performance (-12, 4): 87.42721951669151 (ACC): cached=false
Performance (-11, 4): 87.42721951669151 (ACC): cached=false
Performance (-10, 4): 87.42721951669151 (ACC): cached=false
Performance (-9, 4): 87.42721951669151 (ACC): cached=false
Performance (-8, 4): 87.42721951669151 (ACC): cached=false
Performance (-7, 4): 87.42721951669151 (ACC): cached=false
Performance (-6, 4): 87.42721951669151 (ACC): cached=false
Performance (-5, 4): 87.42721951669151 (ACC): cached=false
Performance (-4, 4): 87.42721951669151 (ACC): cached=false
Performance (-3, 4): 87.42721951669151 (ACC): cached=false
Performance (-2, 4): 87.42721951669151 (ACC): cached=false
Performance (-12, 5): 87.46101731368964 (ACC): cached=false
Performance (-11, 5): 87.46101731368964 (ACC): cached=false
Performance (-10, 5): 87.46101731368964 (ACC): cached=false
Performance (-9, 5): 87.46101731368964 (ACC): cached=false
Performance (-8, 5): 87.46101731368964 (ACC): cached=false
Performance (-7, 5): 87.46101731368964 (ACC): cached=false
Performance (-6, 5): 87.46101731368964 (ACC): cached=false
Performance (-5, 5): 87.46101731368964 (ACC): cached=false
Performance (-4, 5): 87.46101731368964 (ACC): cached=false
Performance (-3, 5): 87.46101731368964 (ACC): cached=false
Performance (-2, 5): 87.46101731368964 (ACC): cached=false
Performance (-12, 6): 87.53014917118584 (ACC): cached=false
Performance (-11, 6): 87.53014917118584 (ACC): cached=false
Performance (-10, 6): 87.53014917118584 (ACC): cached=false
Performance (-9, 6): 87.53014917118584 (ACC): cached=false
Performance (-8, 6): 87.53014917118584 (ACC): cached=false
Performance (-7, 6): 87.53014917118584 (ACC): cached=false
Performance (-6, 6): 87.53014917118584 (ACC): cached=false
Performance (-5, 6): 87.53014917118584 (ACC): cached=false
Performance (-4, 6): 87.53014917118584 (ACC): cached=false
Performance (-3, 6): 87.53014917118584 (ACC): cached=false
Performance (-2, 6): 87.53014917118584 (ACC): cached=false
Performance (-12, 7): 87.63307882568019 (ACC): cached=false
Performance (-11, 7): 87.63307882568019 (ACC): cached=false
Performance (-10, 7): 87.63307882568019 (ACC): cached=false
Performance (-9, 7): 87.63307882568019 (ACC): cached=false
Performance (-8, 7): 87.63307882568019 (ACC): cached=false
Performance (-7, 7): 87.63307882568019 (ACC): cached=false
Performance (-6, 7): 87.63307882568019 (ACC): cached=false
Performance (-5, 7): 87.63307882568019 (ACC): cached=false
Performance (-4, 7): 87.63307882568019 (ACC): cached=false
Performance (-3, 7): 87.63307882568019 (ACC): cached=false
Performance (-2, 7): 87.63307882568019 (ACC): cached=false
Performance (-12, 8): 87.61464366368119 (ACC): cached=false
Performance (-11, 8): 87.61464366368119 (ACC): cached=false
Performance (-10, 8): 87.61464366368119 (ACC): cached=false
Performance (-9, 8): 87.61464366368119 (ACC): cached=false
Performance (-8, 8): 87.61464366368119 (ACC): cached=false
Performance (-7, 8): 87.61464366368119 (ACC): cached=false
Performance (-6, 8): 87.61464366368119 (ACC): cached=false
Performance (-5, 8): 87.61464366368119 (ACC): cached=false
Performance (-4, 8): 87.61464366368119 (ACC): cached=false
Performance (-3, 8): 87.61464366368119 (ACC): cached=false
Performance (-2, 8): 87.61464366368119 (ACC): cached=false
Performance (-12, 9): 87.59620850168221 (ACC): cached=false
Performance (-11, 9): 87.59620850168221 (ACC): cached=false
Performance (-10, 9): 87.59620850168221 (ACC): cached=false
Performance (-9, 9): 87.59620850168221 (ACC): cached=false
Performance (-8, 9): 87.59620850168221 (ACC): cached=false
Performance (-7, 9): 87.59620850168221 (ACC): cached=false
Performance (-6, 9): 87.59620850168221 (ACC): cached=false
Performance (-5, 9): 87.59620850168221 (ACC): cached=false
Performance (-4, 9): 87.59620850168221 (ACC): cached=false
Performance (-3, 9): 87.59620850168221 (ACC): cached=false
Performance (-2, 9): 87.59620850168221 (ACC): cached=false
Performance (-12, 10): 87.59620850168221 (ACC): cached=false
Performance (-11, 10): 87.59620850168221 (ACC): cached=false
Performance (-10, 10): 87.59620850168221 (ACC): cached=false
Performance (-9, 10): 87.59620850168221 (ACC): cached=false
Performance (-8, 10): 87.59620850168221 (ACC): cached=false
Performance (-7, 10): 87.59620850168221 (ACC): cached=false
Performance (-6, 10): 87.59620850168221 (ACC): cached=false
Performance (-5, 10): 87.59620850168221 (ACC): cached=false
Performance (-4, 10): 87.59620850168221 (ACC): cached=false
Performance (-3, 10): 87.59620850168221 (ACC): cached=false
Performance (-2, 10): 87.59620850168221 (ACC): cached=false
Performance (-12, 11): 87.63768761617993 (ACC): cached=false
Performance (-11, 11): 87.63768761617993 (ACC): cached=false
Performance (-10, 11): 87.63768761617993 (ACC): cached=false
Performance (-9, 11): 87.63768761617993 (ACC): cached=false
Performance (-8, 11): 87.63768761617993 (ACC): cached=false
Performance (-7, 11): 87.63768761617993 (ACC): cached=false
Performance (-6, 11): 87.63768761617993 (ACC): cached=false
Performance (-5, 11): 87.63768761617993 (ACC): cached=false
Performance (-4, 11): 87.63768761617993 (ACC): cached=false
Performance (-3, 11): 87.63768761617993 (ACC): cached=false
Performance (-2, 11): 87.63768761617993 (ACC): cached=false
Performance (-12, 12): 87.66841288617823 (ACC): cached=false
Performance (-11, 12): 87.66841288617823 (ACC): cached=false
Performance (-10, 12): 87.66841288617823 (ACC): cached=false
Performance (-9, 12): 87.66841288617823 (ACC): cached=false
Performance (-8, 12): 87.66841288617823 (ACC): cached=false
Performance (-7, 12): 87.66841288617823 (ACC): cached=false
Performance (-6, 12): 87.66841288617823 (ACC): cached=false
Performance (-5, 12): 87.66841288617823 (ACC): cached=false
Performance (-4, 12): 87.66841288617823 (ACC): cached=false
Performance (-3, 12): 87.66841288617823 (ACC): cached=false
Performance (-2, 12): 87.66841288617823 (ACC): cached=false
Performance (-12, 13): 87.68070299417757 (ACC): cached=false
Performance (-11, 13): 87.68070299417757 (ACC): cached=false
Performance (-10, 13): 87.68070299417757 (ACC): cached=false
Performance (-9, 13): 87.68070299417757 (ACC): cached=false
Performance (-8, 13): 87.68070299417757 (ACC): cached=false
Performance (-7, 13): 87.68070299417757 (ACC): cached=false
Performance (-6, 13): 87.68070299417757 (ACC): cached=false
Performance (-5, 13): 87.68070299417757 (ACC): cached=false
Performance (-4, 13): 87.68070299417757 (ACC): cached=false
Performance (-3, 13): 87.68070299417757 (ACC): cached=false
Performance (-2, 13): 87.68070299417757 (ACC): cached=false
Performance (-12, 14): 87.64383267017959 (ACC): cached=false
Performance (-11, 14): 87.64383267017959 (ACC): cached=false
Performance (-10, 14): 87.64383267017959 (ACC): cached=false
Performance (-9, 14): 87.64383267017959 (ACC): cached=false
Performance (-8, 14): 87.64383267017959 (ACC): cached=false
Performance (-7, 14): 87.64383267017959 (ACC): cached=false
Performance (-6, 14): 87.64383267017959 (ACC): cached=false
Performance (-5, 14): 87.64383267017959 (ACC): cached=false
Performance (-4, 14): 87.64383267017959 (ACC): cached=false
Performance (-3, 14): 87.64383267017959 (ACC): cached=false
Performance (-2, 14): 87.64383267017959 (ACC): cached=false
Performance (-12, 15): 87.62693377168051 (ACC): cached=false
Performance (-11, 15): 87.62693377168051 (ACC): cached=false
Performance (-10, 15): 87.62693377168051 (ACC): cached=false
Performance (-9, 15): 87.62693377168051 (ACC): cached=false
Performance (-8, 15): 87.62693377168051 (ACC): cached=false
Performance (-7, 15): 87.62693377168051 (ACC): cached=false
Performance (-6, 15): 87.62693377168051 (ACC): cached=false
Performance (-5, 15): 87.62693377168051 (ACC): cached=false
Performance (-4, 15): 87.62693377168051 (ACC): cached=false
Performance (-3, 15): 87.62693377168051 (ACC): cached=false
Performance (-2, 15): 87.62693377168051 (ACC): cached=false

Correlation coefficient:
2-dimensional space:
 - 1. dimension: classifier.ridge, min: -12.0, max: -2.0, step: 1.0
 - 2. dimension: classifier.maxIts, min: 1.0, max: 15.0, step: 1.0
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN



Root mean squared error:
2-dimensional space:
 - 1. dimension: classifier.ridge, min: -12.0, max: -2.0, step: 1.0
 - 2. dimension: classifier.maxIts, min: 1.0, max: 15.0, step: 1.0
0.31488080573463995
0.314880805734639
0.3148808057346337
0.3148808057345859
0.314880805734109
0.314880805729328
0.3148808056815275
0.31488080520350753
0.31488080042332767
0.31488075262200915
0.3148802746592378
0.3146797356647491
0.3146797356647488
0.314679735664744
0.3146797356647022
0.3146797356642802
0.3146797356600713
0.3146797356179872
0.3146797351971513
0.31467973098877
0.31467968890537107
0.314679268109906
0.31490352909107827
0.31490352909107744
0.3149035290910721
0.3149035290910222
0.31490352909051444
0.3149035290854666
0.3149035290349749
0.31490352853004605
0.3149035234807806
0.3149034729887158
0.3149029681279102
0.31462099630504065
0.3146209963050401
0.3146209963050368
0.3146209963049984
0.31462099630461715
0.31462099630080215
0.31462099626264917
0.31462099588111664
0.31462099206580507
0.3146209539130543
0.3146205724222226
0.31474183954957113
0.3147418395495709
0.3147418395495679
0.3147418395495366
0.3147418395492274
0.31474183954613316
0.3147418395151941
0.3147418392058058
0.3147418361119189
0.31474180517318523
0.3147414957989015
0.3148813151173709
0.31488131511737016
0.3148813151173643
0.31488131511731315
0.31488131511678963
0.31488131511156486
0.3148813150593243
0.31488131453693
0.3148813093129882
0.31488125707427933
0.31488073475650097
0.3147252850653195
0.3147252850653193
0.31472528506531666
0.31472528506528513
0.3147252850649802
0.3147252850619311
0.31472528503143826
0.3147252847265199
0.3147252816773313
0.3147252511855557
0.31472494627911635
0.3146872707715458
0.3146872707715453
0.31468727077154207
0.31468727077150727
0.31468727077115555
0.31468727076764186
0.3146872707324924
0.31468727038101224
0.3146872668662009
0.31468723171818497
0.3146868802454768
0.31457590906117816
0.3145759090611778
0.3145759090611747
0.31457590906113936
0.31457590906077953
0.3145759090571875
0.3145759090212729
0.3145759086621068
0.31457590507047395
0.3145758691544091
0.31457551002025724
0.31537341748952796
0.31537341748952785
0.3153734174895249
0.3153734174894927
0.3153734174891723
0.31537341748596653
0.31537341745391856
0.3153734171334248
0.3153734139284714
0.315373381879113
0.31537306140084653
0.3168840161841961
0.31688401618419587
0.31688401618419243
0.31688401618415674
0.31688401618381723
0.3168840161803879
0.31688401614609724
0.3168840158031842
0.3168840123740473
0.3168839780827859
0.3168836351788669
0.31971136514741993
0.3197113651474197
0.31971136514741544
0.3197113651473781
0.3197113651469971
0.31971136514319
0.31971136510510456
0.31971136472427514
0.31971136091597635
0.3197113228330914
0.31971094201422035
0.3178086726199973
0.31780867261999673
0.3178086726199937
0.3178086726199571
0.31780867261958307
0.3178086726158528
0.3178086725785503
0.3178086722055283
0.3178086684752888
0.3178086311730192
0.3178082581611534
0.3241899684353657
0.324189968435365
0.32418996843536074
0.32418996843531894
0.3241899684348936
0.3241899684306419
0.32418996838812336
0.32418996796295574
0.324189963711262
0.324189921194413
0.3241894960362469
0.34725409533822993
0.3472540953382293
0.3472540953382235
0.3472540953381664
0.3472540953375911
0.3472540953318476
0.3472540952744063
0.3472540946999862
0.34725408895579235
0.3472540315139317
0.34725345710318956



Root relative squared error:
2-dimensional space:
 - 1. dimension: classifier.ridge, min: -12.0, max: -2.0, step: 1.0
 - 2. dimension: classifier.maxIts, min: 1.0, max: 15.0, step: 1.0
77.70838436054379
77.70838436054356
77.70838436054224
77.70838436053045
77.70838436041275
77.70838435923287
77.70838434743635
77.70838422946738
77.70838304978274
77.7083712530547
77.70825329821568
77.65876294828264
77.65876294828257
77.65876294828138
77.65876294827108
77.65876294816694
77.65876294712822
77.65876293674243
77.65876283288574
77.65876179431335
77.65875140869163
77.65864756198155
77.71399218192862
77.71399218192842
77.7139921819271
77.71399218191478
77.71399218178948
77.71399218054373
77.71399216808305
77.71399204347335
77.71399079738195
77.71397833661361
77.7138537436984
77.64426685751373
77.6442668575136
77.64426685751279
77.64426685750331
77.64426685740922
77.64426685646772
77.64426684705208
77.64426675289494
77.64426581132692
77.64425639573675
77.64416224888612
77.67408935898835
77.6740893589883
77.67408935898756
77.67408935897983
77.67408935890353
77.67408935813991
77.67408935050456
77.67408927415165
77.67408851062162
77.67408087535468
77.67400452590653
77.70851006940988
77.7085100694097
77.70851006940825
77.70851006939563
77.70851006926642
77.70851006797703
77.70851005508476
77.70850992616481
77.70850863696562
77.70849574514881
77.70836684408549
77.67000393300593
77.67000393300589
77.67000393300523
77.67000393299745
77.6700039329222
77.6700039321697
77.67000392464449
77.6700038493947
77.67000309689561
77.66999557193196
77.66992032508823
77.66062251216997
77.66062251216985
77.66062251216904
77.66062251216046
77.66062251207367
77.66062251120653
77.66062250253212
77.6606224157915
77.66062154838292
77.66061287432123
77.66052613554326
77.63313992690375
77.63313992690368
77.6331399269029
77.63313992689419
77.63313992680538
77.63313992591893
77.63313991705567
77.63313982841825
77.63313894205118
77.63313007844525
77.63304144892513
77.82995437336197
77.82995437336194
77.82995437336122
77.82995437335327
77.8299543732742
77.82995437248306
77.82995436457405
77.82995428548047
77.82995349454069
77.82994558518638
77.82986649542333
78.20274998948705
78.202749989487
78.20274998948615
78.20274998947734
78.20274998939355
78.20274998854725
78.20274998008476
78.2027498954584
78.20274904919313
78.20274058656705
78.20265596245198
78.90050201487007
78.90050201487001
78.90050201486896
78.90050201485974
78.90050201476573
78.90050201382618
78.9005020044272
78.90050191044358
78.90050097060622
78.90049157225799
78.9003975912383
78.43094286884357
78.43094286884345
78.43094286884269
78.43094286883365
78.43094286874135
78.43094286782078
78.43094285861501
78.43094276655815
78.43094184598479
78.43093264028202
78.43084058592713
80.00576159042951
80.00576159042936
80.00576159042829
80.00576159041798
80.00576159031301
80.00576158926376
80.00576157877073
80.00576147384504
80.00576042458373
80.00574993199228
80.00564500862578
85.69768058220998
85.69768058220984
85.6976805822084
85.69768058219432
85.69768058205234
85.69768058063491
85.69768056645917
85.69768042469994
85.6976790071095
85.69766483122419
85.69752307431199



Mean absolute error:
2-dimensional space:
 - 1. dimension: classifier.ridge, min: -12.0, max: -2.0, step: 1.0
 - 2. dimension: classifier.maxIts, min: 1.0, max: 15.0, step: 1.0
0.15366760775502214
0.1536676077550224
0.1536676077550265
0.15366760775505672
0.15366760775535482
0.15366760775834876
0.15366760778826347
0.15366760808741034
0.15366761107889265
0.15366764099393013
0.15366794016553406
0.15341837926936733
0.1534183792693672
0.15341837926937105
0.15341837926940596
0.15341837926976906
0.1534183792733812
0.15341837930949007
0.15341837967056926
0.15341838328137009
0.153418419389496
0.15341878048232688
0.15372815683690808
0.15372815683690821
0.15372815683691218
0.1537281568369364
0.15372815683718505
0.15372815683966506
0.1537281568644678
0.15372815711247403
0.15372815959257166
0.15372818439386035
0.15372843244068987
0.15343638798569117
0.15343638798569156
0.15343638798569648
0.15343638798573353
0.15343638798610792
0.15343638798986467
0.1534363880274271
0.15343638840303708
0.1534363921591382
0.1534364297199702
0.15343680531177964
0.15366112463830656
0.15366112463830717
0.15366112463831266
0.15366112463836676
0.15366112463889645
0.153661124644189
0.153661124697122
0.153661125226429
0.1536611305195351
0.1536611834504235
0.1536617127447724
